respondent_id,현재 함께 거주하고 있는 인원 구성은 어떻게 되나요?,현재의 결혼/동거 상태를 가장 잘 설명하는 항목을 선택해주세요.,,안방(침실)에서 침대에 앉아 기대어 생활하는 빈도는 어느 정도인가요?,"침대에 기대어 생활하는 경우, 보통 한 번에 얼마나 오래 머무르시나요?",침대에 기대어 있을 때 주로 어떤 활동을 하나요? (모두 선택),,,,,,,현재 침실(안방)에 놓여 있는 가구와 물건은 무엇인가요? (모두 골라주세요),,,,,,,,,,침대를 고를 때 헤드보드 디자인이 구매 결정에 얼마나 영향을 미치나요?,현재 침대의 헤드보드는 어떤 형태로 되어 있나요?,헤드보드를 없이 침대를 사용하시는 이유는 무엇인가요?,헤드보드 없이 침대를 이용하시면서 불편했던 점은 무엇인가요?,현재 사용 중인 침대의 헤드보드는 ‘기대어 사용하기에 편안하다’고 느끼시나요?,"헤드보드가 기대어 사용하기 불편하다고(그렇지 않다고) 응답하신 경우,어떤 점이 가장 아쉬운가요? (모두 선택)",,,,,,"기대기 불편할 때, 보통 어떻게 보완해서 사용하시나요?",,,,,동의 여부,현재 거주 형태를 선택해주세요.,,성을 선택해주세요.,출생연도,추후 인터뷰 희망 여부,User_ID
115013879812,2인 가구 (배우자 / 연인 / 친구 등),"동거 중 (결혼 계획 있음, 6개월 이내)",,주 3–4회 정도,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,잠들기 전 휴식,,,,화장대,,,옷장 / 드레스룸,,,,스탠바이미,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1991,예,16161982
115013880228,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,협탁 (침대 옆 테이블),,,,,,"책장, 선반",매우 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1983,예,3251826
115013880030,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,주 1–2회 정도,5분 이내,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,그렇지 않다,,각도가 불편하다,,,,,,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1980,예,3046688
115013879544,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,,,,,,"아기용품 (수유용품, 유아침대 등)","한샘 유아수납함(국민수납함), 한샘 코너장",보통이다,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,,각도가 불편하다,,,오래 기대기엔 구조적으로 불안하다,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1989,아니오,1661975
115013880061,3인 가구 (자녀 포함),결혼한 지 5년 이상,,주 1–2회 정도,5–15분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,,,,,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1985,아니오,19304644
115013879659,4인 이상 가구,결혼한 지 5년 이상,,주 3–4회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,단독주택,,여성,1976,아니오,11943615
115013879948,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,,,,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,그렇지 않다,,,,,오래 기대기엔 구조적으로 불안하다,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1988,예,24374931
115013879935,4인 이상 가구,가족(부모 등)과 거주 중,,주 1–2회 정도,15–30분,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,소파 / 1인용 의자,화장대,,,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1983,아니오,2484715
115013879981,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 매일,15–30분,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,,각도가 불편하다,,머리·목을 받쳐주지 못한다,,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1983,예,8169777
115013879578,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,소파 / 1인용 의자,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,세라젬,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,전혀 그렇지 않다,,각도가 불편하다,,,오래 기대기엔 구조적으로 불안하다,,,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1978,예,16651929
115013879572,2인 가구 (배우자 / 연인 / 친구 등),"동거 중 (결혼 계획 있음, 6개월 이후)",,주 1–2회 정도,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,,운동기구,,,,어느 정도 중요함,없음(무헤드),가로폭 때문에 공간 확보를 위해 무헤드로 했지만 너무 아쉬움,일단 등을 기대에 앉을때 벽의 찬기운과 침대가 침대스러운 고급짐이 떨어짐,,,,,,,,,,,,,동의합니다,아파트,,여성,1990,예,10101520
115013879855,4인 이상 가구,가족(부모 등)과 거주 중,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,화장대,,책상 / 작업 공간,옷장 / 드레스룸,운동기구,식물 / 인테리어 소품,,,별로 중요하지 않음,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,,,,,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1993,예,8455830
115013879638,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,,,,TV / 모니터,,,,,옷장 / 드레스룸,,,,,보통이다,나무/철제 등 (하드 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1977,아니오,13752344
115013879969,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1~3년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,소파 / 1인용 의자,,,책상 / 작업 공간,,,,,,별로 중요하지 않음,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,각도가 불편하다,,,,,베개를 여러 개 받친다,,,,,동의합니다,빌라,,여성,1987,예,14492171
115013879980,3인 가구 (자녀 포함),결혼한 지 3~5년,,거의 매일,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,대화 / 통화,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,단독주택,,여성,1992,아니오,3232117
115013879928,4인 이상 가구,결혼한 지 5년 이상,,거의 매일,30분–1시간,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,,,옷장 / 드레스룸,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1980,아니오,5183997
115013879832,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,,책상 / 작업 공간,,,식물 / 인테리어 소품,,,매우 중요함,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,각도가 불편하다,,,,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1985,예,6584464
115013880021,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1~3년,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,,,,,안마의자,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1988,예,10383203
115013879963,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,,책상 / 작업 공간,,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,,,,,,,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1983,예,9121896
115013879836,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,"매일, 비교적 오랜 시간 사용한다",1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,침대 맡은편에 수납장이 있어요,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1994,예,2291574
115013879624,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1980,아니오,13402768
115013879651,2인 가구 (배우자 / 연인 / 친구 등),가족(부모 등)과 거주 중,,주 3–4회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,,,,,,,,별로 중요하지 않음,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1979,아니오,25862955
115013880081,4인 이상 가구,결혼한 지 5년 이상,,거의 매일,30분–1시간,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1983,예,19777269
115013879664,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 매일,15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,보통이다,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,빌라,,남성,1988,아니오,19790698
115013879824,3인 가구 (자녀 포함),결혼한 지 5년 이상,,주 3–4회 정도,5–15분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,TV / 모니터,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1984,아니오,16423800
115013880015,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,단독주택,,여성,1986,아니오,8964946
115013879977,4인 이상 가구,가족(부모 등)과 거주 중,,"매일, 비교적 오랜 시간 사용한다",15–30분,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,,,,옷장 / 드레스룸,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,빌라,,여성,1995,예,2043891
115013879924,3인 가구 (자녀 포함),결혼한 지 3~5년,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,,,,협탁 (침대 옆 테이블),,,,,,,매우 중요함,나무/철제 등 (하드 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1989,예,26469988
115013879902,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,,,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1987,예,9631844
115013879791,3인 가구 (자녀 포함),결혼한 지 3~5년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,소파 / 1인용 의자,,,,,,,"아기용품 (수유용품, 유아침대 등)",,매우 중요함,없음(무헤드),아이 낙상 걱정으로 침대 프레임을 처분하여서 현재 무프레임으로 사용중입니다.,"아무래도 아이가 자다가 실수로 벽에 머리를 박을 까봐 걱정이고, 어른들도 침대 헤드에 기대지 않아서 침대의 실용성이 줄어드는 느낌입니다.",,,,,,,,,,,,,동의합니다,아파트,,여성,1992,예,15430524
115013879738,3인 가구 (자녀 포함),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,협탁 (침대 옆 테이블),,,,,,,보통이다,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,각도가 불편하다,,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,갈비살로 되어있어서 기대면 아파요. 그래서 사이드 쿠션을 달아놨어요. 그랬더니 아프진않아도 각도가 90도가 결룩 다른 쿠션이 필요해요,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,단독주택,,여성,1993,예,19395366
115013879838,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,15–30분,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,,책상 / 작업 공간,옷장 / 드레스룸,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1987,예,20704748
115013879721,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,주 1–2회 정도,15–30분,,"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,화장대,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,빌라,,여성,1981,예,11607173
115013879527,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,화장대,,,옷장 / 드레스룸,,,,,어느 정도 중요함,없음(무헤드),공간부족,없음,,,,,,,,,,,,,동의합니다,아파트,,여성,1980,예,25015617
115013879653,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,주 3–4회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,잠들기 전 휴식,,TV / 모니터,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1993,아니오,22849621
115013879712,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,주 3–4회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,,,,협탁 (침대 옆 테이블),,,,,,,별로 중요하지 않음,나무/철제 등 (하드 타입),,,그렇지 않다,기대면 등이 아프다,각도가 불편하다,쿠션감이 부족하다,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,아파트,,남성,1990,예,17831002
115013879612,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 3~5년,,주 3–4회 정도,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,대화 / 통화,잠들기 전 휴식,,TV / 모니터,,,,책상 / 작업 공간,,,식물 / 인테리어 소품,,,매우 중요함,없음(무헤드),리모델링 당시 헤드부분을 제작했어요,없음,,,,,,,,,,,,,동의합니다,아파트,,여성,1991,아니오,14426417
115013879524,4인 이상 가구,기타(구체적으로 적어주세요),13년,거의 매일,30분–1시간,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,각도가 불편하다,쿠션감이 부족하다,머리·목을 받쳐주지 못한다,오래 기대기엔 구조적으로 불안하다,,베개를 여러 개 받친다,쿠션을 추가로 둔다,,,,동의합니다,아파트,,여성,1978,예,7289895
115013879710,4인 이상 가구,결혼한 지 5년 이상,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",독서,,대화 / 통화,잠들기 전 휴식,,TV / 모니터,,,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,식물 / 인테리어 소품,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1973,아니오,15290690
115013879708,4인 이상 가구,결혼한 지 5년 이상,,주 1–2회 정도,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,협탁 (침대 옆 테이블),,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,어느 정도 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,1977,아니오,26240749
115013879657,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 3~5년,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,화장대,,,,,,,스크래쳐 캣타워 스탠드전구,매우 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,,각도가 불편하다,쿠션감이 부족하다,,,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,여성,1991,예,2335581
115013879797,4인 이상 가구,결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,,,,,,옷장 / 드레스룸,,,,,어느 정도 중요함,나무/철제 등 (하드 타입),,,전혀 그렇지 않다,기대면 등이 아프다,,,,,,베개를 여러 개 받친다,,,,,동의합니다,아파트,,남성,1990,예,12183269
115013879717,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 1년 이내,,거의 매일,1시간 이상,영상 시청 (TV / 태블릿 / 노트북 / 휴대폰),"휴대폰 사용 (SNS, 웹서핑 등)",,,,,,TV / 모니터,,화장대,,,,,,,,매우 중요함,패브릭/쿠션 등 (소프트 타입),,,매우 그렇다,,,,,,,,,,,,동의합니다,아파트,,여성,2000,예,23957981
115013879604,2인 가구 (배우자 / 연인 / 친구 등),결혼한 지 5년 이상,,거의 없다 (바로 눕거나 잠만 잔다),,,,,,,,,TV / 모니터,,,협탁 (침대 옆 테이블),,,,식물 / 인테리어 소품,,,매우 중요함,나무/철제 등 (하드 타입),,,보통이다,,,,,,,,,,,,동의합니다,아파트,,여성,1983,예,2695347
